DOI,Link
10.1039/c5ra06176h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937576132&partnerID=40&md5=eccbbd6bc4b7f8bbdc8aa2daa92bebf3"
10.1016/j.jes.2015.02.007,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940511107&partnerID=40&md5=255ed6c182d7d73a4d4121db799a7c68"
10.1007/978-1-4939-2778-4_13,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84941366018&partnerID=40&md5=3ed435b27f63610cbaed785dea804042"
10.1039/c5ra05746a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930655084&partnerID=40&md5=3eb38491ae00b715a61b7b653c6c631b"
10.1136/oemed-2014-102798,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84941805653&partnerID=40&md5=5b4cb6c31fe8730e400e965cbbae6fd7"
10.1016/j.bmcl.2014.10.089,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84913580292&partnerID=40&md5=b5936d81e5c6f7bd05e3202a60d8104a"
10.1039/c5ra06810j,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930653796&partnerID=40&md5=69f64f3d696ff98fb8c8b18eb33729d9"
10.1002/jat.3172,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942502605&partnerID=40&md5=3dd397c0ddd38961c7552f03e96db2a3"
10.1007/978-3-662-46070-2_4,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943423556&partnerID=40&md5=b5c3ccbb4392d217ea0270a2c3d2512a"
10.1177/0192623315576005,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938582463&partnerID=40&md5=3fe39aee83a248d483be61587e31fed5"
10.1021/es504152d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921727159&partnerID=40&md5=f140275210a755c40d2c64792c118590"
10.1002/asia.201403201,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925634338&partnerID=40&md5=af1c532bc9808c7022e91e80d73d20f5"
10.1289/ehp.123-A56,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925067971&partnerID=40&md5=6d601cecdb288b97629632a50c6c518e"
10.13005/ojc/310235,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944460428&partnerID=40&md5=54c09fa038bccb2fc245cdb348f889e4"
10.1016/j.jiec.2015.04.026,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940453473&partnerID=40&md5=cbfe0ed431bc471d82a48a6804759b24"
10.1021/es505590j,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926431930&partnerID=40&md5=f95038c7a1e1e45cab55c49a4e4f2254"
10.1080/15459624.2015.1025135,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930063633&partnerID=40&md5=7210e70b15194aeae0ddc0684c7c502e"
10.1016/j.envres.2014.09.026,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84911385834&partnerID=40&md5=c5c682e5dac65c07573f5f50432fc350"
10.1016/j.marpolbul.2015.06.053,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84941313601&partnerID=40&md5=d9da67410e684651372e0ef19ccccd51"
10.1289/ehp.123-A136,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929470293&partnerID=40&md5=88875b9dfbc4b31209568684017b667a"
10.1111/risa.12425,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937073879&partnerID=40&md5=5446f43038cea3381ba80cceda4f6ead"
10.1021/acs.est.5b00558,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928380069&partnerID=40&md5=778ea925d3cae53af9dd96757b3e85b9"
10.4155/fmc.15.51,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84935088949&partnerID=40&md5=0781667f49b2a8140ea226de83816c62"
10.3109/10408444.2014.993919,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924052461&partnerID=40&md5=59b4ce1e512c2d65073e35400e3a0ba9"
10.1016/j.jclepro.2014.11.073,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923063256&partnerID=40&md5=15878fb46e7297a9e9a4e0bad659be07"
10.1021/es5047155,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924940555&partnerID=40&md5=8b7c13cb8e7503ab4a48db0d98b0fe4c"
10.1002/rem.21426,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925249815&partnerID=40&md5=83f1c6aec97a10a514cec6084f39531e"
10.1039/c5ra02021b,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925002513&partnerID=40&md5=6145c092f977a7d193b6aded8e9db6cf"
10.1016/j.pbiomolbio.2015.02.006,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940891441&partnerID=40&md5=d4c8c77dd4baaf8db36f573036dab7f9"
10.1007/s00216-014-8198-5,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926633451&partnerID=40&md5=d4ffc9028f073ea3abff86367c24e75d"
10.1146/annurev-publhealth-031914-122654,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925272264&partnerID=40&md5=07a012a9c198771bf67739b2b7ff2dac"
10.1093/toxsci/kfu256,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924440515&partnerID=40&md5=4379c519e2b268e66f21cf52344dffa1"
10.1038/nnano.2015.224,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943267265&partnerID=40&md5=9019ba459cd9f35842343f2842cd36b6"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938509630&partnerID=40&md5=db0c4d185897c393b711307d5d71c92c"
10.1093/carcin/bgv057,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84941621199&partnerID=40&md5=811e11b18f5903c3fa4bc47cdb19bd67"
10.1515/revic-2015-0005,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84941787197&partnerID=40&md5=900349c00744b3c32fcb46f28d879aa4"
10.1039/c5ra00127g,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928901876&partnerID=40&md5=d761d078e27c0f4318a34edc6ea7c3ab"
10.1039/c4ra15466e,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923899972&partnerID=40&md5=613ad4965b7e8c46bbb7db425358c295"
10.1016/j.chemosphere.2015.05.041,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942540738&partnerID=40&md5=4b45c641286ab6060682a078e2fe95a5"
10.1093/toxsci/kfv118,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940666063&partnerID=40&md5=7d319d7638a20d1c8ef6e03db391b4a3"
10.1089/scd.2014.0531,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938875454&partnerID=40&md5=c49905b9186fe1442aad40c404a5f089"
10.1517/17425255.2015.1043887,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84931045771&partnerID=40&md5=474215a164618a270e279810f857a16b"
10.1089/ees.2014.0529,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84939481982&partnerID=40&md5=6901c874413c6fb42b5be379de98476c"
10.1093/toxsci/kfv090,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84939632541&partnerID=40&md5=6e8364114b022d2541c775c33c11b92a"
10.1016/j.chemosphere.2014.10.006,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84912101578&partnerID=40&md5=f0e1621766bc93cb43fa21b416a720e4"
10.1016/j.chemosphere.2014.09.068,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84912116063&partnerID=40&md5=b148d1f94f7968dd34c866583f5c2375"
10.1002/etc.2865,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925435051&partnerID=40&md5=b20a0619e7d1c6f4f0ff99bbd4397b6c"
10.1039/c5ra08160b,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84935857514&partnerID=40&md5=eb93f8d0665da1ccdd2b45509f30e52d"
10.1177/0192623314538345,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924649600&partnerID=40&md5=aa9d6ec522f035e5d6a515b2c72d1a93"
10.1007/s10822-015-9829-4,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924875134&partnerID=40&md5=c97e2c6dad9c94759e2b949867f4192b"
10.1016/j.pharep.2014.10.004,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919723459&partnerID=40&md5=bc9dfcf03728a74e9face06e7bb81ad8"
10.14573/altex.1506201,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938603406&partnerID=40&md5=aa9fbc86e43cc2ed60636f4a4b7cab00"
10.1039/c5cc05895c,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944181707&partnerID=40&md5=5d48f36a1026bc46a80451c0a4735687"
10.1038/bjc.2015.83,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938554649&partnerID=40&md5=4f91d65d616064eaa956f3995f1194d4"
10.1021/cr500425u,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929359098&partnerID=40&md5=cbc5db394cb1401f98baf8fb07d640d9"
10.1016/j.jclepro.2015.04.053,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930480651&partnerID=40&md5=b1a38aaf6246c98799abe446cbcc2681"
10.1016/j.chemosphere.2014.08.007,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922332836&partnerID=40&md5=fb18da0044deb01e77735c024895b542"
10.3184/97809059274715X14174581133414,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924912299&partnerID=40&md5=1e638a6dfab3626da2be96ece4f87bb9"
10.1093/carcin/bgv039,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937708474&partnerID=40&md5=15c61c2049d9ed9ad1cedb4ab14cda4e"
10.1002/bdrb.21154,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944400402&partnerID=40&md5=756639d4d2fb795eaa31bc37356424c5"
10.1366/14-07495,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929081323&partnerID=40&md5=8a6525e6396fac8c30845058896f0dfc"
10.1021/es505575v,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926490460&partnerID=40&md5=d9c73fd06fc6515347d29a4406eed23d"
10.1002/em.21933,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925298639&partnerID=40&md5=e8cd15940cf25803763f28f747f862cd"
10.1002/etc.2841,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925424548&partnerID=40&md5=79cdac5edc90c332d6fb295fe16fb452"
10.3109/10408444.2015.1018409,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929175948&partnerID=40&md5=3564adc79171926f378ea4bfc409394c"
10.1021/es504347u,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921774247&partnerID=40&md5=0edb04dea73051d3d84d9aee4c3eb6dd"
10.1007/978-1-4939-2778-4_1,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84941359810&partnerID=40&md5=9891e88fd5eb1c3ed80e91146b86d435"
10.1016/j.jes.2015.08.002,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943254084&partnerID=40&md5=33361d9e44df117a3a91b4c5a6218c29"
10.1002/dta.1786,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943448313&partnerID=40&md5=ce3899ffdb02332973491cafe303215d"
10.1016/j.ntt.2014.11.008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919919309&partnerID=40&md5=16b4135814a4b78921c2747db3b86ebe"
10.1080/02786826.2015.1027809,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930068199&partnerID=40&md5=94c5bef2aabdbe90692bc8a5d4b31dd2"
10.1021/cr500319v,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922240276&partnerID=40&md5=d8514ac8ec8bef0cfd4261ee24540f3f"
10.1517/17460441.2015.1043885,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937695369&partnerID=40&md5=3c98a31c802678e3c5378556dd79fb22"
10.4415/ANN-15-02-16,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937206041&partnerID=40&md5=e8b6fc200f518627e48541980b4755f2"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926677619&partnerID=40&md5=4053d31283a29ac9896694199f3bba5a"
10.1177/2211068214566939,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928337511&partnerID=40&md5=22b88cca089f45ff14383ced9025842a"
10.1021/am508682s,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923825304&partnerID=40&md5=a9d395dac01c6d1e6a053b08c1556630"
10.1039/c4mt00343h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924959730&partnerID=40&md5=169dfa76a337a905faa41c206e19f4e9"
10.1002/em.21925,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84925303554&partnerID=40&md5=ce1281ce7f1b9d57c5c789a2bc41b5c3"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926630515&partnerID=40&md5=c3666caa7c424d0394655e441a9ed0f1"
10.1016/j.marenvres.2015.01.002,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922691106&partnerID=40&md5=7955b064720408cd82bb1fa0f9cb6c4c"
10.4155/fmc.15.68,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84938535665&partnerID=40&md5=35a71655e7cc4ad7c0ff32487c5cf074"
10.1016/j.chemosphere.2015.07.036,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942532224&partnerID=40&md5=e1412e5d7340a608d0ca85e0718e135f"
10.1155/2015/764375,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942279688&partnerID=40&md5=b2408dc79663e40de5b70d5ea3a9cb04"
10.1111/risa.12314,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84937034325&partnerID=40&md5=2cca1cc89d9eac39e80f2c3b25a3a0db"
10.1089/ees.2014.0335,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923093266&partnerID=40&md5=0c9ac8d6432731e670790342c078575a"
10.1097/HP.0000000000000224,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920727662&partnerID=40&md5=8c6b205712e82e161bb7cdc3efbc76eb"
10.1039/c4ra09864a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84920849260&partnerID=40&md5=350b1f476b8fbdf1f8cd1750942ce14c"
10.1016/j.cej.2014.07.071,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906348891&partnerID=40&md5=c6bc3204fedb276896bc0377c1aa5d1f"
10.1021/tx500345j,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84918503651&partnerID=40&md5=94354fefcc1b6ffacdc49d509b1f0284"
10.1371/journal.pone.0114178,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84916631011&partnerID=40&md5=a6703d19fcb46e3bfc86e06b4c334e13"
10.1039/c4ta04518a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908428451&partnerID=40&md5=8ca578efae7bcb9f2289e103e8894fdc"
10.1016/j.neuro.2014.09.003,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907919491&partnerID=40&md5=2a69a645fb543db700ef0aa92068e6e5"
10.1016/j.yrtph.2014.09.009,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922433050&partnerID=40&md5=4273b7b1f0f5a4f7d5916828cf3bc5de"
10.1016/j.aquatox.2014.10.017,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84910625298&partnerID=40&md5=ea91e6d7856ea5318dbe8ffb49a75379"
10.1016/j.neuro.2014.08.010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907455770&partnerID=40&md5=173febf078651acd432d203e987c1bd0"
10.1515/ntrev-2014-0013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84926660074&partnerID=40&md5=b87f3ff9d0addaaa985a28357d5b7898"
10.1016/j.yrtph.2014.09.011,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922448318&partnerID=40&md5=52f7663c0c058d6094a29b526ed586fc"
10.1002/cctc.201402663,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923854271&partnerID=40&md5=7550412132c6b23aaabc2edb1134a409"
10.1021/sc500395b,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84928472627&partnerID=40&md5=0027d403f27c5021efd527e963961621"
10.1016/j.toxrep.2014.11.010,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922731536&partnerID=40&md5=ddd8e5d4151c2342c3271106f3b47568"
10.1016/j.tet.2014.09.011,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922669789&partnerID=40&md5=29b0f550ba51cabfedc5b5589cdf7a3f"
10.1016/j.drudis.2014.09.024,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919388001&partnerID=40&md5=6a4eb011f03812bac0bea73f375f043b"
10.1016/j.scitotenv.2014.08.068,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908116204&partnerID=40&md5=1ce51fbb00181d10b2fa345ab8860d06"
10.1016/j.toxlet.2014.09.001,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908287538&partnerID=40&md5=5cf19689e5d505893ecef8ff2ec05a8f"
10.1016/j.jhazmat.2014.11.003,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84911398555&partnerID=40&md5=0303518704ae952cf0a534d18eecf202"
10.1039/c4cp03068k,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907546109&partnerID=40&md5=f02f42d07d5ba4c1ae5936b7b4113c98"
10.1039/c4ob01432d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907653328&partnerID=40&md5=17d4ad628228422b14b10f1b79ac7f9f"
10.1016/j.colsurfa.2014.09.021,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907718651&partnerID=40&md5=7dd84a3266323cec6207af0cc9329e91"
10.1016/j.etap.2014.10.013,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84910637924&partnerID=40&md5=dc72cf58717c14d2d2925bec0e2568c3"
10.1039/c4tx00077c,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907993081&partnerID=40&md5=d39ed8481c476d64c083033d07497812"
10.1124/dmd.114.059717,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907441857&partnerID=40&md5=81011763961595653f1e09f6f6797219"
10.1039/c4ra11847b,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84911872702&partnerID=40&md5=34209bb41c51c1c0ede0c619f8ab75ec"
10.1021/ci5003944,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908250750&partnerID=40&md5=53af01d2e94fb6e37fe1432b3db3e22b"
10.1021/ci500245d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908238874&partnerID=40&md5=b919f70dbcd447cdbc9bdaafe4c98542"
10.1039/c4cc05088f,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907835158&partnerID=40&md5=cfc0124cc46217adb0fc412b7f696c47"
10.1002/aoc.3233,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919397655&partnerID=40&md5=db46f50d2d037fa7f245e4c08a888727"
10.1021/tx500145h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908137021&partnerID=40&md5=30f60f325f475181db4bbbfd29cbff6a"
10.1002/app.40890,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904677990&partnerID=40&md5=aa8d4ebc073522c7db0f756c6ff8ceca"
10.1039/c4ce01137f,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907152196&partnerID=40&md5=a359e6f0de04c99b6b31f2a2602af022"
10.1371/journal.pone.0110247,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908681905&partnerID=40&md5=66e80c20591dfca33cd1f55c7d807bd9"
10.1016/j.electacta.2014.08.023,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907353421&partnerID=40&md5=62be4c3f70c41bad7dd80c3bd8aabcbe"
10.1039/c4ra09984b,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84908253609&partnerID=40&md5=36dc3017ba99a0bc90ded18403486639"
10.1039/c4en00075g,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929166004&partnerID=40&md5=e0cb32a1629dea17e03014389fa9dd10"
10.1039/c4gc00418c,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907748662&partnerID=40&md5=f2458eda4adb20517c8014071e0e4afc"
10.3109/00498254.2014.918295,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907056832&partnerID=40&md5=b368bc7edc360095ed4b6f61bb8f4d45"
10.1016/j.taap.2014.07.009,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906772173&partnerID=40&md5=26090d0eb9b124e58afbfd09b4f92824"
10.1039/c4en00039k,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84922534026&partnerID=40&md5=65f54c672ef466764b4da288fa315b12"
10.3998/ark.5550190.p008.717,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907899399&partnerID=40&md5=f7118c89d47cab4ea1c663edd9c043a9"
10.1016/j.chembiol.2014.07.015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84909595941&partnerID=40&md5=eaaa3a301ef663e115640cb87116ea61"
10.1016/j.colsurfa.2014.05.075,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84902468853&partnerID=40&md5=da9fa5b152c684df163a5e7dec00d811"
10.1016/j.scitotenv.2014.06.092,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906075511&partnerID=40&md5=7064cbdf88adde50cec5cd9af9096650"
10.1021/sc500341h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906879177&partnerID=40&md5=6b2d273f752e0d45b3602a61ffcf3edb"
10.1021/es5022679,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906879081&partnerID=40&md5=c9b8de670384e94685822ac36f46f4e3"
10.3109/17435390.2013.815814,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84890394987&partnerID=40&md5=1b241307a895d23c2923c4f498ae8773"
10.1088/1752-7155/8/3/034001,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84903783420&partnerID=40&md5=839647b30e777387706bd8b2a35a1236"
10.1088/1752-7155/8/3/030201,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906965434&partnerID=40&md5=824b3b8fc57a7be6732aed2ccc291e13"
10.1186/1471-2164-15-700,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906837107&partnerID=40&md5=17bee86a29298498b2e17f0cbd2af335"
10.1021/es500904h,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906227941&partnerID=40&md5=4d8fb9584691543d5585c7115be70eda"
10.1021/es501955g,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906257066&partnerID=40&md5=30822ba3eb123cbae7e6e3d758b8dd16"
10.1021/es5020828,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906232545&partnerID=40&md5=38cdfcbeb890816e0f306e62a25e0b44"
10.1016/j.scitotenv.2014.04.120,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84900821939&partnerID=40&md5=0ae95d16b0ca65fd5d27876e47672494"
10.1021/jo501153r,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906096524&partnerID=40&md5=7c235ddb1711b0bff9474bebcd75b4d5"
10.1039/c4ce00766b,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904089309&partnerID=40&md5=582188ced232ae5fbc88f8ad2c373c16"
10.1021/jz501030x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84905750514&partnerID=40&md5=42029ef4d6b041d573cb2e6ae2802132"
10.1016/j.toxlet.2014.05.006,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84901625062&partnerID=40&md5=b78f5400b139bffc269bed7ab355e2c4"
10.1016/j.ejps.2014.03.007,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84899872212&partnerID=40&md5=92507db53763c8b3df8be01f89bd211b"
10.1016/j.csbj.2014.08.004,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924965409&partnerID=40&md5=333f139f0dd7aa0c22b3c9bd863d4b8a"
10.1371/journal.pone.0101638,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904637119&partnerID=40&md5=d2a3243f23f72bbbb1c07470323b5342"
10.1021/nn502228w,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904765732&partnerID=40&md5=a55f040e7be68c9eda432f6398f9d38e"
10.1371/journal.pone.0102564,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904489183&partnerID=40&md5=95a423c4c1226956af1adbdc9e4d307e"
10.1021/es500952a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904430234&partnerID=40&md5=ec3fc3ea30a5e05e932bb32e6f4f276d"
10.1038/srep05664,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904350064&partnerID=40&md5=9993fc9b43e827fa846bda6b5c2fdbc5"
10.1021/sc500160f,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84903945185&partnerID=40&md5=8e15b248433f63d0747446aad2000a69"
10.1016/j.tox.2014.03.003,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84899822044&partnerID=40&md5=3deb12dc625db1806eb4b21ce511b1c6"
10.1016/j.tetlet.2014.05.011,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84902179267&partnerID=40&md5=eb3dfff16c64f5f00c5fc56e71bc71ca"
10.1021/es501189t,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84903697978&partnerID=40&md5=721841a6be0b6cfbe2bf8fcc0c37099e"
10.1016/j.ygcen.2014.03.042,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84906794612&partnerID=40&md5=5f39d09335c6ec94abe4bb34ee6128c3"
10.1021/es501139d,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84903693396&partnerID=40&md5=a89713a863a38f51028a31a422a852ef"
10.1021/es5006187,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84902590273&partnerID=40&md5=a8c37e449e3e1935a3a0994f04f9ad8f"
10.1016/j.jhazmat.2014.04.021,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84899766832&partnerID=40&md5=5d8b81b52a71d3428faf771ba80033ef"
10.1016/j.taap.2014.03.015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84899134393&partnerID=40&md5=49ac9cb62ff000be89522d38d8f0e2a8"
10.3390/ijerph110605720,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84901387923&partnerID=40&md5=47c6727d8a403aedb8de63ba0eb5a0fb"
10.1021/nn5012754,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84901649874&partnerID=40&md5=1851a35699c6e9c9b0e30f8e4252f122"
10.1021/es404996b,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84901052607&partnerID=40&md5=431163564385b856dfa9151ac2e7c567"
,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84901360312&partnerID=40&md5=9ab1619b30a2199320a5cb146b923893"
10.1371/journal.pone.0097304,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84901263680&partnerID=40&md5=a4a60c5b394a34a0956c672cc6f4e3b6"
10.1186/1476-069X-13-34,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84901243332&partnerID=40&md5=7c030f016867b84d93d3baf6ea882c8d"
10.1021/es405227u,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84899865180&partnerID=40&md5=a1ae9d0952d3e11582911a4a6ed354f3"
10.1021/es5003378,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84899863243&partnerID=40&md5=bf997556b9c92253e5e9913abf65938e"
10.1021/jo500463y,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84899832160&partnerID=40&md5=ea1e4744eca87ec9bc04aa833b885152"
10.1016/j.neuro.2014.02.009,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84897828259&partnerID=40&md5=115f3fced95b26405ec2fcaa4d444715"
10.1021/am500254e,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84899559800&partnerID=40&md5=a87b5c3b6665a412456f88e554723ac5"
10.1016/j.phymed.2013.10.022,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84898058459&partnerID=40&md5=9e8a2c527c3b8459d80576333afc9d1b"
